40.0,40.4986050315,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,110.0,111.371163837,115.660844666,123.45588614,135.967477525,155.563491861,187.143177837,223.828023493,241.587623469,269.619464273,313.75,368.140908749,129.4427191,88.1075705834,68.0520646682,56.5685424949,49.4427191,44.8930495054,42.0584889695,40.4986050315,1,0,0,0
30.0,30.3739537736,31.5438667271,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,120.0,121.495815095,126.175466909,134.679148516,148.3281573,169.705627485,204.156194004,231.853729515,250.250127897,279.287094466,325.0,191.773596645,97.082039325,66.0806779376,51.0390485011,42.4264068712,37.082039325,33.669787129,31.5438667271,30.3739537736,1,0,0,0
20.0,20.2493025158,21.0292444848,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,130.0,131.620466352,136.690089151,145.902410892,160.688837075,183.847763109,221.169210172,239.879435536,258.912632324,288.954724659,336.25,127.84906443,64.72135955,44.0537852917,34.0260323341,28.2842712475,24.72135955,22.4465247527,21.0292444848,20.2493025158,1,0,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,236.350277807,247.905141558,267.575136751,298.622354852,347.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,21.0292444848,20.2493025158,20.0,20.2493025158,21.0292444848,22.4465247527,24.72135955,28.2842712475,34.0260323341,44.0537852917,64.72135955,127.84906443,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,229.548830964,240.77118065,259.875132816,290.028905792,337.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,31.5438667271,30.3739537736,30.0,30.3739537736,31.5438667271,33.669787129,37.082039325,42.4264068712,51.0390485011,66.0806779376,97.082039325,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,222.74738412,233.637219742,252.175128881,281.435456731,327.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,40.4986050315,40.0,40.4986050315,42.0584889695,44.8930495054,49.4427191,56.5685424949,68.0520646682,88.1075705834,129.4427191,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,215.945937277,226.503258834,244.475124945,272.842007671,317.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,50.6232562894,50.0,50.6232562894,52.5731112119,56.1163118817,61.803398875,70.7106781187,85.0650808352,110.134463229,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,209.144490433,219.369297925,236.77512101,264.24855861,307.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,60.7479075473,60.0,60.7479075473,63.0877334543,67.3395742581,74.16407865,84.8528137424,102.078097002,132.161355875,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,202.34304359,212.235337017,229.075117075,255.65510955,297.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,70.0,70.8725588052,73.6023556967,78.5628366344,86.524758425,98.9949493661,119.091113169,154.188248521,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,191.334776086,195.541596747,205.101376109,221.375113139,247.061660489,287.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,80.0,80.997210063,84.1169779391,89.7860990107,98.8854382,113.13708499,136.104129336,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,184.679653439,188.740149903,197.967415201,213.675109204,238.468211429,277.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,90.0,91.1218613209,94.6316001814,101.009361387,111.246117975,127.279220614,153.117145503,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,173.04951685,178.024530793,181.93870306,190.833454293,205.975105269,229.874762368,267.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,100.0,101.246512579,105.146222424,112.232623763,123.60679775,141.421356237,170.13016167,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,171.903966229,171.369408146,175.137256217,183.699493385,198.275101334,221.281313308,257.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,110.0,111.371163837,115.660844666,123.45588614,135.967477525,155.563491861,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,165.228084046,164.7142855,168.335809373,176.565532477,190.575097398,212.687864247,247.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,120.0,121.495815095,126.175466909,134.679148516,148.3281573,169.705627485,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,157.125673269,158.552201862,158.059162853,161.53436253,169.431571568,182.875093463,204.094415187,237.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,130.0,131.620466352,136.690089151,145.902410892,160.688837075,183.847763109,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,156.209999141,151.876319678,151.404040207,154.732915687,162.29761066,175.175089528,195.500966126,227.5,63.924532215,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,140.0,141.74511761,147.204711393,157.125673269,173.04951685,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,149.343625553,145.200437495,144.748917561,147.931468843,155.163649752,167.475085592,186.907517066,217.5,229.441588084,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,150.0,151.869768868,157.719333636,168.348935645,185.410196625,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,147.204711393,142.477251964,138.524555311,138.093794914,141.130022,148.029688844,159.775081657,178.314068005,207.5,220.508411499,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,160.0,161.994420126,168.233955878,179.572198021,197.7708764,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,143.224338442,135.610878375,131.848673127,131.438672268,134.328575156,140.895727936,152.075077722,169.720618945,197.5,211.575234913,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,170.0,172.119071384,178.748578121,190.795460398,210.131556175,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,141.74511761,135.972473204,128.744504787,125.172790944,124.783549621,127.527128313,133.761767028,144.375073787,161.127169884,187.5,202.642058328,187.274496199,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,180.0,182.243722642,189.263200363,202.018722774,222.49223595,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,140.030184394,128.720607967,121.878131198,118.49690876,118.128426975,120.72568147,126.62780612,136.675069851,152.533720824,177.5,193.708881743,179.018775949,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,190.0,192.3683739,199.777822605,213.241985151,234.852915725,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,132.141159921,121.468742729,115.011757609,111.821026576,111.473304328,113.924234626,119.493845211,128.975065916,143.940271763,167.5,184.775705158,170.763055699,162.443870362,158.62197027,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,0,1,0,0
10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,200.0,202.493025158,210.292444848,224.465247527,238.182226339,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,140.0,124.252135448,114.216877492,108.145384021,105.145144393,104.818181682,107.122787783,112.359884303,121.275061981,135.346822703,157.5,175.842528572,162.507335449,154.590349912,150.953223616,151.118820665,155.108255856,163.44779483,177.350138194,199.198218804,0,1,0,0
215.555555556,239.298699681,32.360679775,22.0268926459,17.013016167,14.1421356237,17.013016167,22.0268926459,32.360679775,63.924532215,210.0,212.617676415,220.80706709,235.688509903,238.182226339,197.989898732,173.04951685,157.125673269,147.204711393,141.74511761,131.111111111,116.363110976,106.965012254,101.279010432,98.469262209,98.1630590353,100.32134094,105.225923395,113.575058045,126.753373642,147.5,166.909351987,154.251615199,146.736829462,143.284476962,143.441661326,147.228424676,155.144297232,168.340371815,189.078523196,1,0,0,0
205.555555556,228.197213613,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,212.617676415,220.80706709,235.688509903,255.195242506,212.132034356,185.410196625,168.348935645,157.719333636,151.869768868,141.111111111,125.238263508,115.123360646,109.003680719,105.979629666,105.650072013,107.972968638,113.251629417,122.237562473,136.421003835,158.75,159.386676968,147.299429725,140.123338557,136.826585042,136.976685041,140.592777367,148.151878202,160.753200128,180.556674264,1,0,0,0
195.555555556,217.095727545,32.360679775,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,197.7708764,179.572198021,168.233955878,161.994420126,151.111111111,134.11341604,123.281709039,116.728351007,113.489997122,113.13708499,115.624596337,121.277335438,130.9000669,146.088634028,170.0,151.864001949,140.347244252,133.509847651,130.368693123,130.511708756,133.957130057,141.159459172,153.16602844,172.034825331,1,0,0,0
185.555555556,205.994241478,238.080857021,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,178.748578121,172.119071384,161.111111111,142.988568572,131.440057431,124.453021294,121.000364579,120.624097967,123.276224036,129.30304146,139.562571327,155.756264221,161.578947368,144.34132693,133.395058778,126.896356746,123.910801204,124.046732471,127.321482748,134.167040142,145.578856753,163.512976398,1,0,0,0
175.555555556,194.89275541,225.250152152,22.0268926459,17.013016167,14.1421356237,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,189.263200363,182.243722642,171.111111111,151.863721104,139.598405823,132.177691581,128.510732035,128.111110944,130.927851735,137.328747482,148.225075754,165.423894414,153.157894737,136.818651911,126.442873304,120.282865841,117.452909284,117.581756186,120.685835439,127.174621111,137.991685065,154.991127465,1,0,0,0
165.555555556,183.791269342,212.419447282,352.430282334,272.208258673,0.0,12.360679775,11.2232623763,10.5146222424,10.1246512579,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,192.3683739,181.111111111,160.738873636,147.756754216,139.902361868,136.021099492,0.0,138.579479434,145.354453503,156.887580181,169.094172038,144.736842105,129.295976891,119.49068783,113.669374935,110.995017365,111.116779901,114.050188129,120.182202081,130.404513378,146.469278532,1,0,0,0
155.555555556,172.689783275,199.588742413,352.430282334,272.208258673,226.27416998,45.2014702134,22.8824561127,15.5753651584,12.0300191002,10.0,10.1246512579,10.5146222424,11.2232623763,12.360679775,14.1421356237,17.013016167,22.0268926459,32.360679775,202.493025158,191.111111111,169.614026168,155.915102608,147.627032155,143.531466949,143.085136899,146.231107132,153.380159525,165.550084609,159.255965665,136.315789474,121.773301872,112.538502357,107.05588403,104.537125445,104.651803616,107.41454082,113.189783051,122.81734169,137.9474296,1,0,0,0
145.555555556,161.588297207,186.758037543,352.430282334,272.208258673,226.27416998,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,17.013016167,22.0268926459,32.360679775,212.617676415,201.111111111,178.4891787,164.073451,155.351702443,151.041834405,150.572149876,153.882734831,161.405865547,174.212589036,149.417759292,127.894736842,114.250626853,105.586316883,100.442393125,98.0792335259,98.1868273305,100.778893511,106.197364021,115.230170003,129.425580667,0,0,0,1
151.111111111,167.755789467,193.886206915,330.403389688,255.195242506,212.132034356,45.2014702134,22.8824561127,15.5753651584,12.0300191002,10.0,8.74032048898,7.93604493335,7.4349606892,7.1592095616,7.07106781187,7.1592095616,7.4349606892,7.93604493335,8.74032048898,10.0,186.378203173,171.325316238,162.218076031,157.717716589,157.227272523,160.684181675,168.539826455,181.912592971,161.10062936,137.894736842,123.183803438,113.842037133,108.295913575,105.74798018,105.863986669,108.65872469,114.500861619,124.239936382,139.545276275,0,0,0,1
151.111111111,167.755789467,193.886206915,330.403389688,255.195242506,212.132034356,45.2014702134,22.8824561127,15.5753651584,12.0300191002,10.0,8.74032048898,7.93604493335,7.4349606892,7.1592095616,7.07106781187,7.1592095616,7.4349606892,7.93604493335,8.74032048898,10.0,186.378203173,171.325316238,162.218076031,157.717716589,157.227272523,160.684181675,168.539826455,181.912592971,161.10062936,137.894736842,123.183803438,113.842037133,108.295913575,105.74798018,105.863986669,108.65872469,114.500861619,124.239936382,139.545276275,1,0,0,0
141.111111111,156.654303399,181.055502046,330.403389688,255.195242506,212.132034356,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,14.3184191232,14.8699213784,15.8720898667,17.480640978,20.0,195.253355705,179.48366463,169.942746318,165.228084046,164.7142855,168.335809373,176.565532477,187.417120784,151.262422987,129.473684211,115.661128419,106.889851659,101.682422669,99.2900882608,99.3990103839,102.023077381,107.508442589,116.652764694,131.023427342,0,0,0,1
146.666666667,162.821795659,188.183671418,308.376497042,238.182226339,197.989898732,45.2014702134,22.8824561127,15.5753651584,12.0300191002,10.0,8.74032048898,7.93604493335,7.4349606892,7.1592095616,7.07106781187,7.1592095616,7.4349606892,7.93604493335,8.74032048898,10.0,12.0300191002,15.5753651584,176.809119907,171.903966229,171.369408146,175.137256217,183.699493385,198.275101334,162.945293055,139.473684211,124.594305005,115.145571909,109.53594312,106.958834915,107.076169723,109.902908561,115.811940187,125.662531073,136.485353797,1,0,0,0
136.666666667,151.720309591,175.352966548,308.376497042,238.182226339,197.989898732,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,14.3184191232,14.8699213784,15.8720898667,17.480640978,20.0,24.0600382003,31.1507303167,184.533790194,179.414333686,178.856421124,182.788883915,191.725199406,189.702695427,153.107086682,131.052631579,117.071629985,108.193386435,102.922452214,100.500942996,100.611193437,103.267261252,108.819521157,118.075359386,127.17953422,1,0,0,0
126.666666667,140.618823524,162.522261679,308.376497042,238.182226339,197.989898732,135.60441064,68.6473683381,46.7260954751,36.0900573005,30.0,26.2209614669,23.8081348,22.3048820676,21.4776286848,21.2132034356,21.4776286848,22.3048820676,23.8081348,26.2209614669,30.0,36.0900573005,203.052226652,192.258460481,186.924701142,186.343434101,190.440511614,199.750905428,177.512963994,143.268880309,122.631578947,109.548954966,101.241200962,96.3089613089,94.0430510763,94.1462171523,96.6316139423,101.827102127,110.488187698,117.873714643,0,0,0,1
132.222222222,146.786315783,347.997535959,286.349604396,221.169210172,183.847763109,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,14.3184191232,14.8699213784,15.8720898667,17.480640978,20.0,24.0600382003,31.1507303167,199.12483407,193.600583326,192.998556747,197.241958458,206.884866336,191.988270071,154.951750377,132.631578947,118.482131551,109.496921212,104.162481759,101.711797731,101.823376491,104.511445122,110.130599725,117.768219577,123.043614408,0,0,0,1
137.777777778,152.953808043,340.467450173,264.32271175,204.156194004,169.705627485,45.2014702134,22.8824561127,15.5753651584,12.0300191002,10.0,8.74032048898,7.93604493335,7.4349606892,7.1592095616,7.07106781187,7.1592095616,7.4349606892,7.93604493335,8.74032048898,10.0,12.0300191002,15.5753651584,22.8824561127,45.2014702134,199.653679394,204.043405301,214.018827244,206.463576148,166.634620445,142.631578947,127.415308137,117.752641462,112.016002209,109.380544385,109.500535829,112.391276302,118.434097324,122.716464097,128.213514173,1,0,0,0
127.777777778,141.852321976,332.399501117,264.32271175,204.156194004,169.705627485,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,14.3184191232,14.8699213784,15.8720898667,17.480640978,20.0,24.0600382003,31.1507303167,45.7649122254,207.786832966,207.140692371,211.695033,222.044533266,194.273844715,156.796414072,134.210526316,119.892633118,110.800455988,105.402511304,102.922652465,103.035559544,105.755628993,111.441678293,113.809623961,118.907694596,1,0,0,0
117.777777778,130.750835908,324.331552061,264.32271175,204.156194004,169.705627485,135.60441064,68.6473683381,46.7260954751,36.0900573005,30.0,26.2209614669,23.8081348,22.3048820676,21.4776286848,21.2132034356,21.4776286848,22.3048820676,23.8081348,26.2209614669,30.0,36.0900573005,46.7260954751,221.440548233,215.297200423,214.627705348,219.346660699,230.070239288,182.084113282,146.958207699,125.789473684,112.369958098,103.848270514,98.7890203984,96.4647605461,96.5705832592,99.1199816833,103.022533235,104.902783825,109.601875019,0,0,0,1
123.333333333,136.918328168,316.801466275,242.295819104,187.143177837,155.563491861,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,14.3184191232,14.8699213784,15.8720898667,17.480640978,20.0,24.0600382003,31.1507303167,45.7649122254,221.973082607,221.282827995,226.148107542,237.204200196,196.559419358,158.641077767,135.789473684,121.303134684,112.103990764,106.642540848,104.1335072,104.247742598,106.999812863,107.88208669,109.851028345,114.771774784,0,0,0,1
128.888888889,338.127737286,309.271380489,220.268926459,170.13016167,141.421356237,45.2014702134,22.8824561127,15.5753651584,12.0300191002,10.0,8.74032048898,7.93604493335,7.4349606892,7.1592095616,7.07106781187,7.1592095616,7.4349606892,7.93604493335,8.74032048898,10.0,12.0300191002,15.5753651584,22.8824561127,45.2014702134,227.937950641,232.949554385,244.338161104,211.034725435,170.323947835,145.789473684,130.236311269,120.359711015,114.496061299,111.802253855,111.924901936,113.502055715,112.741640144,114.799272865,119.941674549,1,0,0,0
118.888888889,329.307013704,301.203431433,220.268926459,170.13016167,141.421356237,90.4029404268,45.7649122254,31.1507303167,24.0600382003,20.0,17.480640978,15.8720898667,14.8699213784,14.3184191232,14.1421356237,14.3184191232,14.8699213784,15.8720898667,17.480640978,20.0,24.0600382003,31.1507303167,45.7649122254,236.159332247,235.424963619,240.601182084,252.363867126,198.844994002,160.485741462,137.368421053,122.71363625,113.407525541,107.882570393,105.344361935,105.459925651,104.695861737,103.994443926,105.892432729,110.635854972,1,0,0,0
