61.5223132038,662.442489079
61.6946204477,661.54817822
61.8762781547,660.754305477
62.0673731051,660.060879037
62.2679801771,659.467906027
62.4781639801,658.975392643
62.6979802632,658.583344263
62.9274771311,658.291765554
63.1666960921,658.100660564
63.405915053,658.109555573
63.645134014,658.318450582
63.8843529749,658.727345591
64.1530874255,659.037696071
64.4513969372,659.249507917
64.7497064489,659.661319764
65.0776867826,659.974602479
65.4353762139,660.189359869
65.7930656452,660.604117259
66.1805257029,660.920355454
66.5977809803,661.138076908
67.0150362576,661.555798362
67.4621262887,661.875007023
67.9390668758,662.095704471
68.4160074628,662.516401919
68.922824008,662.838590695
69.4595266647,663.062271816
69.9962293215,663.485952936
70.5628344118,663.811128036
71.1593484598,664.037797769
71.7558625079,664.464467502
72.3822960012,664.792632918
73.0386531318,665.022294439
73.6950102624,665.451955959
74.3812977691,665.783114259
75.0975183453,666.015769609
75.8137389216,666.448424959
76.5598968975,666.782577793
77.3359940038,667.018228284
78.1619921498,666.956375121
79.0378934834,666.597018518
79.9237758252,666.338161266
80.8196394951,666.179803394
81.7654111856,665.723942568
82.7610920877,664.970578908
83.7667550376,664.317714701
84.7824002128,663.765349966
85.8080277662,663.313484717
86.8835678712,662.564116969
87.9690906005,661.915248732
89.0645960524,661.366880017
90.1700843119,660.919010831
91.3254869749,660.173639332
92.4908725818,659.528767376
93.6662411871,658.98439497
94.8515928379,658.540522117
96.0868599191,657.799147053
97.3321101215,657.15827155
98.5873434752,656.617895612
99.8525600063,656.178019241
101.167692537,655.440640716
102.492808288,654.803761762
103.827907274,654.267382381
105.172989511,653.831502575
106.567988064,653.098120647
107.97296989,652.465238295
109.387934999,651.93285552
110.8128834,651.500972325
112.287748291,650.771587024
113.772596487,650.142701304
115.267427991,649.614315163
116.772242809,649.186428604
118.326974215,648.461039949
119.891688941,647.836150876
121.466386992,647.311761384
123.051068368,646.887871475
124.685666386,646.166479476
126.330247733,645.545587059
127.984812413,645.025194225
129.649360425,644.605300974
131.363825109,643.887905636
133.088273128,643.271009881
134.822704483,642.754613709
136.567119175,642.33871712
138.361450555,641.625318446
140.165765273,641.012419355
141.980063329,640.500019847
143.804344725,640.088119923
145.678542817,639.378717915
147.562724249,638.76981549
149.456889021,638.261412649
151.361037134,637.85350939
153.315101948,637.148104049
155.279150103,636.543198291
157.253181598,636.038792116
159.237196435,635.634885525
161.271127976,634.93347685
163.315042858,634.332567759
165.368941081,633.832158252
167.430631398,633.43205279
169.519208737,632.732670764
171.611057892,632.133342275
173.704359996,631.634024343
175.797077014,630.834706753
177.888322275,630.135399994
179.976926956,629.536128104
182.061882749,629.036922809
184.124245133,628.238228236
186.18133855,627.53967257
188.232515803,626.941292062
190.277218614,626.443121367
192.287141294,625.646161796
194.28969251,624.949474287
196.284513876,624.353085979
198.271296217,623.857021324
200.21654977,623.062684294
202.155424692,622.368550906
204.090142237,621.774503974
206.022641499,621.28048165
207.942750272,620.486612873
209.859380222,619.792804625
211.771639299,619.199091946
213.678756949,618.705511525
215.580068454,618.312099804
217.475000422,618.018891782
219.36305823,617.825920311
221.214611835,617.334283177
223.058496516,616.942940538
224.894394732,616.651917328
226.722032535,616.461235874
228.507186561,615.97236256
230.283639926,615.583868474
232.051216705,615.295769135
233.809765112,615.108078187
235.522516851,614.622488992
237.22599626,614.237330605
238.920105843,613.952612154
240.604761474,613.768341593
242.241784415,613.286345075
243.869218186,612.904809381
245.487008743,612.62373973
247.095109454,612.443140652
248.65455974,611.964914066
250.20424522,611.58716538
251.744135934,611.309897537
253.274206028,611.133113085
254.755061486,610.658756609
256.226054768,610.284887633
257.687169262,610.011507806
259.138390635,609.838618552
260.540084563,609.368188312
261.931862329,608.998250938
263.313714724,608.728807348
264.6856338,608.559858335
266.007851998,608.093385632
267.320124102,607.727408782
268.622445007,607.461928296
269.914810307,607.296944614
271.157378567,606.834446857
272.389984138,606.472446613
273.572762108,605.812935355
274.745572116,605.253922138
275.908412053,604.795407174
277.021392537,604.039384386
278.124399561,603.38386019
279.21743177,602.828834722
280.260584061,601.976303483
281.25385139,600.826266976
282.197229406,599.378725638
283.090714352,597.633679847
283.934302989,595.591129927
284.767911804,593.649079237
285.5516191,591.409524941
286.325345677,589.270469965
287.089091173,587.231914346
287.84285528,585.293858114
288.546711101,583.058298955
289.240585033,580.923239233
289.924476878,578.88867897
290.598386464,576.95461818
291.222384011,574.72305484
291.836399022,572.591991003
292.440431387,570.561426679
293.03448101,568.631361878
293.578616515,566.403794735
294.112769124,564.276727131
294.636938778,562.250159071
295.151125422,560.324090562
295.615396794,558.100519826
296.069685072,555.977448648
296.513990222,553.954877032
296.948312215,552.032804982
297.332718295,549.813230769
297.707141171,547.694156125
298.071580824,545.675581054
298.426037238,543.757505555
298.730577385,541.541927929
299.025134266,539.42684988
299.309707872,537.412271407
299.584298192,535.498192512
299.808972049,533.28661151
300.023662606,531.175530087
300.228369858,529.164948243
300.4230938,527.25486598
300.607834428,525.445283298
300.782591737,523.736200197
300.947365725,522.127616678
301.102156388,520.61953274
301.246963725,519.211948384
301.381787733,517.90486361
301.506628411,516.698278419
301.621485756,515.59219281
301.726359769,514.586606784
301.821250447,513.68152034
301.906157789,512.87693348
301.981081795,512.172846202
302.046022465,511.569258507
302.100979796,511.066170396
302.145953789,510.663581867
302.141011089,509.963491255
302.12608505,509.363900225
302.101175671,508.864808779
302.026349593,508.068215249
301.941540176,507.372121303
301.846747418,506.77652694
301.74197132,506.28143216
301.587278519,505.488835297
301.422602377,504.796738018
301.247942894,504.205140321
301.06330007,503.714042209
300.82874054,502.925442013
300.58419767,502.237341401
300.329671458,501.649740372
300.065161905,501.162638927
299.750735646,500.378035398
299.426326045,499.693931454
299.091933102,499.110327092
298.747556818,498.627222314
298.364220069,497.845637765
297.975505915,497.164197904
297.583519946,496.58281158
297.190081027,496.101435812
296.797227193,495.320060387
296.405845117,494.638695792
296.017103619,494.057366067
295.632011011,493.576102936
295.26951181,492.795350528
294.912281577,492.114737027
294.560967508,491.534298684
294.21612788,491.054070152
293.906068383,490.275052746
293.603380351,489.596307402
293.308422167,489.017861258
293.02150301,488.539738767
292.77611264,487.763343902
292.539258147,487.087314009
292.311138068,486.511666295
292.089757715,486.03624596
291.890722407,485.261325176
291.694174455,484.586435331
291.498402292,484.011548495
291.301928747,483.536664119
291.095575475,482.761877361
290.886146665,482.087137909
290.672693757,481.512479457
290.454398509,481.037938315
290.208362487,480.264167317
289.956169473,479.590586042
289.697294274,479.017228274
289.431283841,478.544125389
289.138309307,477.771750096
288.842028005,477.099429491
288.544262776,476.527119897
288.2465878,476.054810344
287.956156146,475.28255326
287.668345149,474.61033052
287.384165854,474.038173749
287.104490415,473.566118453
286.851095872,472.79475432
286.603606461,472.123564692
286.362581976,471.552584259
286.128505309,471.081845479
285.92060368,470.311792302
285.715872672,469.641789402
285.512508061,469.071795837
285.308951769,468.601802456
285.103859299,468.231820875
